,index,taste,temp,freshness,wait,clean,friend,location,parking,view,overall,pca1,pca2,pca3,fa1,fa2,fa3
870,871,6,6,6,4,4,5,6,6,7,6,0.40048039152025755,0.34976085794402245,2.0503374888222066,0.19655446544916125,0.17311548459335785,1.0558700687960914
871,872,6,9,6,3,4,2,6,8,7,6,-1.3109198414992187,-2.1402403725505286,3.229505719761416,-0.6434115076586643,-1.0592257564443481,1.6631209578318673
872,873,5,5,6,5,6,4,7,8,8,6,1.5328737142150022,-0.7964805513020703,-0.1682009871714479,0.7523495835681108,-0.39419219227368324,-0.08661193471394343
873,874,5,6,5,6,7,8,8,9,8,7,1.6140868227739087,0.5445027409774613,-3.6960064764045897,0.792214896386407,0.2694609186557371,-1.9033374934996545
874,875,5,6,6,6,7,6,10,10,10,7,1.12696877946355,-2.540995003780756,-4.420074205178364,0.5531362625859073,-1.2576212557450803,-2.276204834057399
875,876,5,6,6,6,7,5,7,7,7,6,0.8448254013176758,1.1811206198748998,-0.8234362690922649,0.41465391052730083,0.5845582792923905,-0.4240563849323975
876,877,6,5,8,4,7,4,6,7,6,6,-0.37881629272246437,1.1046080933982083,1.1282082458316172,-0.18592572303892635,0.5466982270411076,0.5809965846267182
877,878,6,6,8,5,6,6,6,7,6,6,-0.9480568134815472,1.7692851378721932,0.21101657576282404,-0.465310237654985,0.8756578932808601,0.10866114163649913
878,879,5,7,5,6,6,5,6,6,7,6,0.8556109962425114,1.6406674448393677,0.3029690667937803,0.4199452353190139,0.8120087198600785,0.1560094298227465
879,880,5,7,3,5,5,4,8,7,8,6,2.314755782841353,-1.0940377887361898,0.3794042363318927,1.136099708291697,-0.5414624415423331,0.1953849647220813
880,881,5,7,5,5,7,7,8,9,10,7,1.0701310199554435,-1.240765902820075,-3.606662682951828,0.5252379634946368,-0.6141034071658661,-1.8573123343572888
881,882,7,6,5,4,5,6,8,9,8,6,0.7372664609897497,-1.5782909334676096,-0.9356098597907938,0.361846700890612,-0.7811415310261223,-0.48179669785845036
882,883,5,5,6,5,7,5,6,6,4,5,1.301929804927232,3.3803593657458277,1.390541144751314,0.639000357999416,1.673012852287023,0.7160728371070024
883,884,9,10,8,6,7,5,7,6,9,8,-4.711480281615263,0.22344061483289568,-1.3332825547743483,-2.312438441970157,0.11058327665505464,-0.6866146815397396
884,885,6,6,7,4,4,3,9,10,10,6,0.07466418498942187,-5.018320073589796,-0.3861670355906701,0.03664544644500317,-2.4836726517748375,-0.1988401178330608
885,886,4,4,5,3,4,2,8,9,9,5,3.414808625533247,-4.127219106977111,1.5781060173021602,1.6760167523878111,-2.042639106909818,0.8127107599040272
886,887,6,7,8,5,7,5,8,8,8,7,-1.4179642504389174,-0.591542474791773,-1.50562041642213,-0.6959405097195668,-0.2927784587564935,-0.775351294089636
887,888,6,7,7,5,6,6,8,8,9,7,-0.7188987041755202,-1.0710455264953604,-1.9021855007117883,-0.35283587081412865,-0.5300957839020478,-0.9795652156086629
888,889,6,6,7,3,4,3,8,8,8,6,-0.07341751557996737,-2.9402359917579224,1.7628489333289101,-0.03603628326122993,-1.4551796925053067,0.9078357024266845
889,890,6,6,6,4,5,4,7,8,6,6,0.451333205483485,-0.44033843483348434,1.4818994792366071,0.2215143223335607,-0.2179276124845198,0.7631410430095658
890,891,7,8,6,6,7,5,7,8,6,7,-1.2845374436883485,1.1102739971811129,-0.7896777366119114,-0.6304636165806601,0.5494950044070508,-0.4066748707997415
891,892,8,10,9,3,3,4,7,7,4,6,-4.827951066007766,-0.20827129564348568,3.8881282313314243,-2.369601575207195,-0.10306438684036574,2.0022698138955946
892,893,5,6,4,5,6,6,7,10,9,6,2.3159599088627094,-1.4634017447550232,-2.239124260957472,1.136693777888276,-0.7242757247453169,-1.1530653577290593
893,894,6,6,7,6,7,5,8,10,9,7,-0.09048853692440949,-1.6912860339543698,-2.939456094470603,-0.04440809821713787,-0.8370637947265392,-1.5137301203841969
894,895,7,8,5,6,7,5,7,8,7,7,-0.6158377401739733,0.5969649428793512,-1.170106760218721,-0.30226269084528035,0.29544708170360023,-0.6025797183579221
895,896,7,8,8,2,2,3,6,7,4,5,-2.519319530622134,-0.7186010455484005,5.5964820581839225,-1.2365096715017139,-0.3556246331098046,2.882036655021466
896,897,5,7,4,5,4,5,6,6,7,5,1.567521512646869,0.6677771974314451,1.6771302129930339,0.7693516982331947,0.3305104808272853,0.8636728714827998
897,898,7,7,6,5,4,4,6,8,7,6,-0.6042461483179079,-0.7430813659853452,1.4798378171817854,-0.2965778917780455,-0.3677485871587688,0.7620773594483771
898,899,6,7,6,5,4,5,6,7,6,6,-0.18772802439926067,0.6703415275949592,1.7065658749820463,-0.0921404781548001,0.3317800004357241,0.8788283980768339
899,900,5,4,7,6,6,4,7,8,10,6,1.5261572172468594,-1.5628863675292164,-1.3398420854132105,0.7490546217746895,-0.7735008245512207,-0.6899729743047263
900,901,6,7,7,3,3,1,9,9,9,6,-0.5396840224756371,-5.487108168636251,2.2177762085626203,-0.26488321938185144,-2.7156737173818963,1.1421157450403292
901,902,7,6,8,4,5,4,6,6,7,6,-1.3952009297647476,0.23944044259394084,2.0433195433726294,-0.684781796997057,0.11851669768735962,1.0522531009347271
902,903,6,6,6,7,9,7,8,9,8,7,0.42891408190943675,1.0951371115641177,-4.562517086197481,0.21052019905833655,0.5419803087401215,-2.3495759990442227
903,904,7,8,6,4,5,3,8,8,9,6,-1.1044044115706582,-2.931442689586652,0.4880847931984627,-0.5420562484800885,-1.4508296360057378,0.2513635326581833
904,905,4,6,5,5,6,5,4,4,5,5,1.7394959947143256,4.17304210564879,2.757669878881197,0.8537648552839557,2.065346364682298,1.420107742224054
905,906,7,8,6,4,4,3,9,10,10,7,-0.9448097469590407,-5.113544851982565,-0.39489927265655145,-0.46372560605910285,-2.530801247366477,-0.20333805431635216
906,907,6,7,6,6,8,8,6,8,7,7,-0.26492553226529014,2.553112154284439,-2.8801182736226396,-0.130022401304265,1.2635744157846531,-1.4831845958529084
907,908,5,6,3,3,4,1,6,8,6,5,2.863109675665534,-1.769930606195319,4.20100862244712,1.405227843614936,-0.8759485896874185,2.1634183252401846
908,909,8,8,7,5,5,5,7,9,7,7,-2.2811983052785068,-0.9302976797377551,-0.1730491907517079,-1.119638882151995,-0.46042116261992794,-0.08911344570584157
909,910,6,6,5,3,4,4,7,8,8,6,1.1782240320917017,-2.1279113293737453,1.5805340963663015,0.5782746086861721,-1.0531416348818035,0.8139528855764078
910,911,5,7,6,6,8,5,6,6,5,6,0.10017651550682051,3.400225604062601,0.09976568808162758,0.04917583670429735,1.682843694841109,0.051354937094972714
911,912,5,6,5,4,5,5,8,10,7,6,1.6978528696960304,-1.8228077823305417,-0.3842382822090447,0.8333222764885273,-0.9021529095608549,-0.19785561199156632
912,913,5,7,5,6,7,5,7,8,8,6,0.9518099631586195,0.16969150752769635,-1.557131532544227,0.4671626288119022,0.08398043697560668,-0.8018802690178368
913,914,8,9,10,5,6,5,8,9,9,8,-4.75967233552271,-2.131825620773077,-1.7963820946427858,-2.33608236802928,-1.0550924476783146,-0.9250811152279695
914,915,7,7,8,4,5,3,6,7,6,6,-1.9789231448652531,-0.11292585075456628,2.588231762115853,-0.9712763171050846,-0.055871759920691634,1.3328659658814321
915,916,7,9,7,6,6,6,6,7,7,7,-2.542466023313575,1.3804394063777097,-0.5875610744286865,-1.247861382699978,0.6832123807737337,-0.3025888055623879
916,917,7,7,7,5,7,5,5,5,3,6,-1.5773514003054163,4.579115087533134,2.389302771106925,-0.7741816648983822,2.266309999625115,1.2303972985452107
917,918,6,7,7,5,6,5,8,10,10,7,-0.6274175765196598,-2.9076257953165023,-2.4727642305366593,-0.3079365418900893,-1.4390537991889338,-1.273385263622584
918,919,6,8,6,5,5,6,9,10,8,7,-0.5557417373160398,-2.2031640248049786,-1.997517973484078,-0.27275777880166524,-1.0904080513308623,-1.0286571687645076
919,920,6,8,5,5,7,3,8,7,7,6,-0.13108262950630623,-0.3557481328305538,0.2649403785022901,-0.06433620685999311,-0.17606974517744675,0.13643087914437685
920,921,7,8,8,6,7,7,6,6,6,7,-2.6824804401010063,3.136800746407329,-0.8471184051425664,-1.316579636742618,1.5524641491246816,-0.43626210730384274
921,922,7,9,6,5,6,5,7,7,9,7,-1.808193345247646,-0.720267386933671,-0.769059671963437,-0.8874772091905371,-0.3564764328131963,-0.39604035403446697
922,923,7,8,7,7,9,6,7,9,5,7,-1.9877140247015848,2.551612102644752,-2.6159435421140715,-0.9755826179006659,1.2628332141924148,-1.3471598739374204
923,924,7,7,8,4,4,5,6,8,5,6,-1.9398233667251101,0.3893280098993247,2.1199910421300974,-0.9520851423408518,0.1926988083897756,1.09173533044296
924,925,5,5,5,4,4,5,6,5,6,5,2.058811308215297,1.437704383043133,2.8071867584065946,1.0104782964407195,0.7115615162582435,1.4456199947037414
925,926,7,8,8,5,5,3,8,8,8,7,-2.421618933793881,-2.1563696129612095,0.47146920408901183,-1.1885503882015511,-1.0672268027457616,0.24279305042235833
926,927,6,7,7,5,7,3,6,7,3,6,-0.9955354213110476,2.541847448916953,2.4176770155411194,-0.48861590259682425,1.2580258398641404,1.2450148807838706
927,928,6,7,6,6,5,6,7,6,8,6,-0.1728912418233403,0.7053220842109275,-0.41301929897559797,-0.08485507472482015,0.3490790117346728,-0.21270299851825897
928,929,6,8,5,6,6,7,8,8,6,7,-0.09780105828390862,1.2088218059630762,-1.5966785014911953,-0.04799836688568399,0.5982560583794682,-0.8222574218539284
929,930,5,6,3,8,9,9,7,7,6,6,2.6825360822265734,4.617443357682255,-4.154659668755021,1.3166158734205362,2.2852432053564504,-2.139559284272279
930,931,6,8,7,4,5,4,5,6,7,6,-1.5032340948022511,0.5893170837360587,2.3249441636900072,-0.7377981584122912,0.29168547003222667,1.1972840170079726
931,932,8,8,7,4,5,6,6,7,6,6,-2.407272932420822,1.0020326373971837,1.0777883195794957,-1.181518299200979,0.4959303346443207,0.5550304730799398
932,933,7,7,6,5,6,6,7,7,7,6,-0.665963185019808,0.8234993301283503,-0.4620421834546002,-0.32686495980664027,0.4075610861225812,-0.23794227404133036
933,934,6,7,7,6,7,6,9,8,10,7,-0.6926639740110132,-1.346355342104266,-3.464486679123648,-0.3399571832019932,-0.6663613254425887,-1.7841119138936403
934,935,3,3,3,6,7,6,8,10,8,6,5.675426053149141,-0.4546506884211598,-2.970199157040403,2.785553423668382,-0.2250331289749304,-1.529558701184938
935,936,6,7,5,4,5,3,9,10,8,6,0.6918892623780986,-3.590959471425912,-0.07401860169222121,0.3395819733565724,-1.7772458425069175,-0.03810061592548126
936,937,5,6,5,4,3,5,7,8,6,5,1.633351751627677,-0.7073949575609918,1.9644205838704591,0.801661507459688,-0.35009629091451683,1.0116281427820408
937,938,6,7,7,5,5,4,6,7,7,6,-0.8401154116110441,0.07959881962408688,1.3161626969436424,-0.412334669157759,0.03940987797865378,0.6777847764356735
938,939,6,6,7,5,6,5,7,9,9,6,-0.12678920857877013,-1.4950549612608857,-1.4297445841801815,-0.06222715871743842,-0.7399359621425387,-0.7362649905154638
939,940,7,8,6,5,4,4,6,7,7,6,-1.2327713320226603,-0.32911315018716997,1.8083605034218182,-0.6050612929076331,-0.16286647708255847,0.9312527292488162
940,941,6,8,7,7,8,9,7,8,6,7,-1.495483905081035,3.3179643542890656,-3.697014134749068,-0.7339839544988735,1.64210721353821,-1.903878582323868
941,942,7,7,6,5,6,7,8,9,7,7,-0.5627374548804847,-0.07854772474791655,-1.9447947123114249,-0.2761990770949332,-0.03889287540268183,-1.0015122752626664
942,943,8,8,8,5,6,5,7,7,6,7,-3.048405899671957,0.8506627609497444,0.4006104921987905,-1.4961876260302327,0.42101045401119996,0.20629175224701304
943,944,4,6,5,4,4,4,6,6,6,5,1.9730224031994457,0.583101971538367,2.9556586370037703,0.9683801459918118,0.28860592200125856,1.5220822818487374
944,945,6,6,8,6,8,6,8,8,8,7,-0.8590281374165927,0.4790435218734247,-2.8704907389444503,-0.42160975338936596,0.237070083700619,-1.4782280523252125
945,946,6,7,7,6,8,6,5,5,4,6,-1.1156021398875298,5.10538904491844,0.6156203316359955,-0.5475423431992452,2.5267675006647323,0.3169981291445149
946,947,7,7,8,3,3,4,7,8,8,6,-1.7958743842741873,-2.6238786013268753,2.0205114726155906,-0.8814348222002623,-1.2986011943344622,1.0405251423018982
947,948,7,8,6,7,7,7,6,6,6,7,-1.39491338684415,3.464006245337414,-1.2049976951871617,-0.6846357453762816,1.7144064629747922,-0.620565665032109
948,949,7,7,7,4,5,5,8,10,8,7,-1.1138379225620851,-2.5094077577242833,-0.8102919873260445,-0.5466839988344561,-1.2419653146312088,-0.41726045253566507
949,950,7,8,5,6,6,7,7,9,7,7,-0.5533988825080235,0.5640959236960124,-2.031831611368508,-0.27161629212980765,0.2791739262127553,-1.046339125376488
950,951,7,8,6,5,5,5,8,8,7,7,-1.1569007775400173,-0.7988808517724528,-0.11832510448120465,-0.5678200311724917,-0.3953869531566657,-0.060936589741462655
951,952,5,5,5,4,4,5,7,7,7,5,2.18670812397916,-0.388834666810659,1.4356444258100842,1.073252314397657,-0.19243843086436208,0.7393243517961822
952,953,6,6,5,5,5,6,8,9,9,6,1.2320455763541234,-1.7969492037647201,-1.7160397050958809,0.6046955583477881,-0.8893579560206688,-0.8836986814322519
953,954,4,6,5,5,8,5,6,7,7,5,1.8984889075308815,1.6871343679472566,-0.6216368567522246,0.9318040454303276,0.8349958137581273,-0.32012445229326353
954,955,5,5,5,4,4,4,8,9,8,6,2.315936945841756,-2.6047428318047467,0.5687964206379194,1.1366792436485844,-1.289140639782998,0.2929318387824933
955,956,6,6,5,4,4,5,9,10,9,6,1.3393823412432864,-3.6608313124010388,-0.975961344160887,0.6573758034740632,-1.8118328021857415,-0.502569757996882
956,957,5,6,6,7,6,7,6,6,6,6,0.7762132484994827,3.258368498404501,-0.6976082928045797,0.3809787790838934,1.612635782578538,-0.3592715548154962
957,958,5,5,6,5,5,4,7,7,7,6,1.5078274625212897,-0.160876647085153,1.0547358737766728,0.7400553872415153,-0.07961411786573298,0.5431580959630231
958,959,6,6,5,6,7,6,10,10,10,7,1.2977351728932711,-2.5520679399262587,-4.404062888639125,0.6369408186621676,-1.2631020417995977,-2.2679591038138702
959,960,6,7,5,6,7,5,4,4,4,5,0.13699624781369843,5.2394565014017145,2.2721468793061677,0.06723539896078135,2.593135385302813,1.1700628311788523
960,961,6,7,5,3,3,3,6,6,5,5,0.4415587495336207,-0.018134668651542993,4.719925508654157,0.21671187429461183,-0.00895207095929904,2.4306314241076388
961,962,7,8,6,4,6,4,7,7,7,6,-1.2552651407911544,-0.2808926691350219,0.9189641997505693,-0.6160994293068992,-0.13901805389242788,0.47324355815509284
962,963,7,8,7,6,5,4,7,8,8,7,-1.818492204831061,-1.0822809282533523,-0.1078902455898568,-0.8925327102402331,-0.5356338345657329,-0.05556509622192371
963,964,6,5,4,5,4,3,7,7,7,6,2.3569843348860666,-0.8950679853776036,2.0770548920389755,1.1568151808599547,-0.44297302885655243,1.069624936055359
964,965,6,9,7,5,6,5,5,6,5,6,-2.181216466209724,2.6459969978284503,1.7222985498906291,-1.0705534585649361,1.3095736505548412,0.8869211352057632
965,966,7,7,5,4,4,4,7,8,5,6,0.035338205546062124,-0.3139275248075112,2.367581416878814,0.017332474632446904,-0.15536024374441973,1.2192377674028019
966,967,6,5,7,6,8,7,9,9,10,7,0.49795151743634364,-0.9733154090963918,-4.773890182726963,0.2444044864597387,-0.4817456047160737,-2.458412636157564
967,968,5,5,4,4,5,6,8,8,9,6,2.9168697672952506,-1.527706406361988,-0.9686850615164853,1.4316221254925303,-0.7561063598114827,-0.498826121332603
968,969,5,7,4,6,7,6,7,7,6,6,1.515755400981181,2.107164344799728,-0.9209080270406955,0.7439493745601681,1.0428719623168947,-0.4742547285657578
969,970,6,7,7,6,7,7,8,9,6,7,-0.7916949714040472,1.1067890516360852,-2.4398696695871678,-0.388562993788425,0.5477540103456683,-1.2564746956312174
970,971,6,7,5,4,6,4,7,8,6,6,0.4698758179352067,-0.10503741787952824,0.9940245432497722,0.23061559536346898,-0.05198405191708585,0.5118990777350451
971,972,4,5,1,5,4,5,6,7,5,5,5.155164802513651,1.4644589007187385,2.184156679573271,2.530190706810786,0.7248037135682244,1.1247768440500816
972,973,4,5,5,4,5,3,6,7,6,5,2.5711817441551763,0.13532775314201745,2.643272011446586,1.2619598339513414,0.06699321436715175,1.3612159860091446
973,974,6,6,7,7,8,8,6,6,6,7,-0.4084693098421745,4.304163251412599,-2.189518052287123,-0.20047422863021436,2.130208984600596,-1.1275649143757123
974,975,5,6,4,5,6,5,7,10,9,6,2.317291914961442,-1.8527708598953185,-1.7344299335331266,1.1373466891822666,-0.9169779865413471,-0.893162227835189
975,976,5,5,7,6,8,6,7,6,10,6,0.7981673026334718,0.7969904405555998,-2.6569301244622694,0.3917565522896189,0.3944351524380896,-1.3682447729942269
976,977,8,8,8,4,4,4,7,7,7,7,-2.957184921631628,-1.068533306971171,1.8729267271011367,-1.4514187296549617,-0.5288295717167971,0.96450562819893
977,978,5,6,5,5,6,4,8,9,8,6,1.6542668907368743,-1.6521146799849888,-0.8046813948066728,0.8119306782283603,-0.8176705044209047,-0.41437951221905694
978,979,7,7,9,6,8,5,6,8,5,7,-2.7182837755452574,2.3569223302506375,-0.6152761427111881,-1.3341523663850734,1.1664910875532233,-0.3168676288552336
979,980,7,8,6,4,5,3,7,9,7,6,-1.1554252438133459,-1.937913170661055,1.2304278678312262,-0.5670986998700507,-0.9591040096161355,0.6336463376542893
980,981,6,6,4,6,7,6,7,8,8,6,1.7163645131786995,0.5900636076461222,-2.033442766626773,0.8424020778843548,0.2920258174856813,-1.0471658353047686
981,982,5,7,5,6,7,6,6,7,7,6,0.8559861623116846,1.9295555355999754,-1.0311779904146543,0.42013129640037966,0.9549766310494707,-0.5310349591679966
982,983,6,8,5,6,6,5,7,9,6,6,-0.09947971927751781,0.35336733493362255,-0.6319150343378033,-0.048824547785186585,0.1748897135743856,-0.325425900230269
983,984,7,7,7,6,7,6,7,8,8,7,-1.2894317520349439,0.4496594482351133,-2.082023657118981,-0.6328639774661282,0.22253792227115654,-1.0721876345123023
984,985,5,6,5,5,7,5,9,9,10,6,1.7056628890487353,-2.3567561081499777,-2.8811715266478712,0.8371591906996881,-1.1664282196211149,-1.4837067062059064
985,986,5,6,4,5,5,5,6,7,7,5,2.1643488475038666,0.6093720941753908,0.8600492600115044,1.0622784748987337,0.30160003498920873,0.44290344574933677
986,987,5,4,6,6,7,7,5,6,6,6,1.9001622255434574,3.7938335015076854,-0.481164225434624,0.9326176750752666,1.8776487383311575,-0.24779807324984035
987,988,8,9,8,5,7,4,8,8,10,7,-3.5093828717844486,-2.2010827152157364,-1.806725486966932,-1.722435050519223,-1.0893691519970286,-0.9304057616395417
988,989,5,6,6,3,3,5,6,7,6,5,0.9199926071369932,-0.17741459786085478,2.9725187198621628,0.4515401207111983,-0.08779259519024402,1.530775292695837
989,990,8,8,9,3,3,3,7,8,8,6,-3.509617395411962,-3.110024224807243,2.502735124662172,-1.7225565626884751,-1.5391997491492941,1.288854321032061
990,991,4,5,4,5,5,5,6,8,6,5,3.244129182241659,0.7634135198954164,0.9220544959534855,1.5922477977849618,0.3778382358666893,0.47483504130737586
991,992,6,6,6,6,6,6,7,8,8,6,0.45734111404931804,0.1908728440330647,-1.57099471499972,0.22446729878012373,0.09446255105182444,-0.809019627415571
992,993,6,6,7,6,6,5,5,6,4,6,-0.4223492523885355,3.5909254888957283,1.7689085063033017,-0.20729278184756963,1.7772398003162246,0.9109140011039941
993,994,6,7,7,4,4,5,6,7,6,6,-0.8299344536675487,0.3649498542003424,2.077500272583863,-0.4073386677369969,0.1806334876834753,1.069855879827013
994,995,7,8,7,6,7,6,8,9,7,7,-1.836738279027447,0.10733437385395622,-2.3380750411473965,-0.901483808541258,0.05310753282738584,-1.2040503644592353
995,996,6,6,6,4,5,5,6,7,5,6,0.35550940463655006,1.3195255932387946,2.0078530213661794,0.17448298992203815,0.6530685815893442,1.0339863528594058
996,997,7,8,8,3,4,3,9,10,9,7,-2.2557158797417034,-4.90562747107542,0.35646414855207526,-1.107124721376679,-2.427899837415276,0.18359427499200784
997,998,4,5,3,5,6,5,7,8,6,5,3.895539651589208,0.7614625618000602,0.1502820614219167,1.9119644754319411,0.3768615075709348,0.07739244439649726
998,999,5,7,6,3,2,4,6,7,6,5,0.35790229939438883,-0.9644227466669041,3.9533995372254447,0.1756618521790543,-0.4772904259929694,2.0359006451593213
999,1000,7,7,7,5,5,4,8,10,10,7,-1.0689819521320196,-3.6854447846798895,-1.4765554273887997,-0.5246681518399302,-1.8240043123754763,-0.7603662715740742
